37.497175,127.027926,강남
37.534488,126.994302,이태원
37.516334,127.020114,신사
37.527072,127.028461,압구정
37.555134,126.936893,신촌
37.51395,127.102234,잠실
37.549463,126.913739,합정
37.557192,126.925381,홍대입구
37.504503,127.049008,선릉
37.493415,127.01408,교대
37.484201,126.929715,신림
37.500622,127.036456,역삼
37.582336,127.001844,혜화
37.508844,127.06316,삼성
37.560989,126.986325,명동
37.571026,126.976669,광화문
37.47653,126.981685,사당
37.655128,127.061368,노원
37.564718,126.977108,시청
37.481247,126.952739,서울대입구
37.561533,127.037732,왕십리
37.538397,127.123572,천호
37.486263,126.981989,이수
37.638052,127.025732,수유
37.526065,126.864931,목동
37.570161,126.982923,종각
37.544018,126.951592,공덕
37.508725,126.891295,신도림
37.619001,126.921008,연신내
37.576477,126.985443,안국
37.540693,127.07023,건대입구
37.571607,126.991806,종로3가
37.592624,127.016403,성신여대입구
37.515504,126.907628,영등포
37.511687,127.086162,잠실새내
