37.555134,126.936893,신촌역
37.50008,126.90993,신풍역
37.440918,127.147564,신흥역
37.648627,127.034709,쌍문역
37.551691,127.089761,아차산역
37.557345,126.956141,아현역
37.576477,126.985443,안국역
37.327082,126.788532,안산역
37.586272,127.029005,안암역
37.55021,127.127562,암사역
37.527072,127.028461,압구정역
37.553736,126.95682,애오개역
37.55434,127.010655,약수역
37.484147,127.034631,양재역
37.512398,126.865819,양천구청역
37.525648,126.885778,양평역
37.548014,127.074658,어린이대공원역
37.527098,126.932901,여의나루역
37.521624,126.924191,여의도역
37.500622,127.036456,역삼역
37.606021,126.922744,역촌역
37.619001,126.921008,연신내역
37.515504,126.907628,영등포역
37.52497,126.895951,영등포구청역
37.522669,126.905139,영등포시장역
37.502162,127.128111,오금역
37.494526,126.845365,오류동역
37.524496,126.875181,오목교역
37.362357,126.738714,오이도역
37.540685,127.017965,옥수역
37.492258,126.823388,온수역
37.516078,127.130848,올림픽공원역
37.561533,127.037732,왕십리역
37.596073,127.063549,외대앞역
37.561904,127.050899,용답역
37.574028,127.038091,용두역
37.573647,127.086727,용마산역
37.529849,126.964561,용산역
37.530168,126.964782,용산역
37.548768,126.836318,우장산역
37.653324,126.843041,원당역
37.650658,126.872642,원흥역
37.633212,127.058831,월계역
37.601948,127.041518,월곡역
37.569532,126.899298,월드컵경기장역
37.566295,126.99191,을지로3가역
37.566941,126.998079,을지로4가역
37.566014,126.982618,을지로입구역
37.598605,126.915577,응암역
37.556733,126.946013,이대역
37.522272,126.974345,이촌역
37.534488,126.994302,이태원역
37.401553,126.976715,인덕원역
37.483681,127.08439,일원역
37.51395,127.102234,잠실역
37.520733,127.10379,잠실나루역
37.511687,127.086162,잠실새내역
37.512759,127.01122,잠원역
37.504898,126.93915,장승배기역
37.700109,127.053196,장암역
37.478703,127.126191,장지역
37.56144,127.064623,장한평역
37.659477,126.773359,정발산역
37.426513,126.98978,정부과천청사역
37.351735,126.742989,정왕역
37.578103,127.034893,제기동역
37.570161,126.982923,종각역
37.571607,126.991806,종로3가역
37.570926,127.001849,종로5가역
37.510997,127.073642,종합운동장역
37.464941,126.679923,주안역
37.670072,126.761334,주엽역
37.644583,127.064303,중계역
37.565923,127.08432,중곡역
37.315941,126.838573,중앙역
37.602545,127.079264,중화역
37.583876,126.909645,증산역
37.648048,126.913951,지축역
37.653166,127.047731,창동역
37.579661,127.015241,창신역
37.486637,126.838713,천왕역
37.538397,127.123572,천호역
37.47605,126.867911,철산역
37.560245,127.013828,청구역
37.519365,127.05335,청담역
37.580178,127.046835,청량리역
37.320646,126.805913,초지역
37.486263,126.981989,이수역
37.503663,126.787036,춘의역
37.561243,126.99428,충무로역
37.559973,126.963672,충정로역
37.617983,127.07512,태릉입구역
37.394287,126.963883,평촌역
37.636352,127.06799,하계역
37.514229,127.031656,학동역
37.496663,127.070594,학여울역
37.539631,127.001725,한강진역
37.309689,126.85344,한대앞역
37.588458,127.006221,한성대입구역
37.555273,127.043655,한양대역
37.549463,126.913739,합정역
37.557322,127.029476,행당역
37.582336,127.001844,혜화역
37.557192,126.925381,홍대입구역
37.589066,126.943736,홍제역
37.541513,126.840461,화곡역
37.620064,127.084689,화랑대역
37.634592,126.83265,화정역
37.58946,127.057583,회기역
37.558514,126.978246,회현역
37.539261,126.961351,효창공원앞역
37.543617,127.044707,서울숲역
37.527381,127.040534,압구정로데오역
37.496237,127.052873,한티역
37.486839,127.058856,구룡역
37.489116,127.06614,개포동역
37.491373,127.07272,대모산입구역
37.470023,127.03842,양재시민의숲역
37.447211,127.055664,청계산입구역
37.580842,126.895611,수색역
37.559783,126.942319,신촌역
37.551881,126.935711,서강대역
37.519594,126.988537,서빙고역
37.52943,127.009169,한남역
37.549946,127.034538,응봉역
37.606596,127.107906,양원역
37.612887,127.103218,신내역
37.662902,127.012776,북한산우이역
37.649508,127.013657,4.19민주묘지역
37.641553,127.01679,가오리역
37.634111,127.017492,화계역
37.626916,127.018145,삼양역
37.621335,127.020488,삼양사거리역
37.620257,127.013567,솔샘역
37.612078,127.008232,북한산보국문역
37.602661,127.013474,정릉역
37.492522,127.118234,가락시장
37.481072,126.882343,가산디지털단지
37.497175,127.027926,강남
37.517186,127.04128,강남구청
37.535804,127.132481,강동
37.530341,127.120508,강동구청
37.535095,127.094681,강변
37.498079,127.13482,개롱
37.494594,126.85868,개봉
37.572399,126.806171,개화산
37.493105,127.14415,거여
37.540693,127.07023,건대입구
37.443885,127.007888,경마공원
37.575762,126.97353,경복궁
37.495918,127.12454,경찰병원
37.555004,127.154151,고덕
37.590508,127.036296,고려대
37.50481,127.004943,고속터미널
37.316777,126.823249,고잔
37.544018,126.951592,공덕
37.625742,127.072896,공릉
37.433021,126.996568,과천
37.545303,127.10357,광나루
37.479252,126.854876,광명사거리
37.623632,127.061835,광운대
37.571026,126.976669,광화문
37.547456,126.931993,광흥창
37.493415,127.01408,교대
37.503039,126.881966,구로
37.485266,126.901401,구로디지털단지
37.611377,126.91727,구산
37.537077,127.085916,구의
37.496756,126.870793,구일
37.636763,126.918821,구파발
37.557121,127.079542,군자
37.506997,126.73128,굴포천
37.545477,127.142853,굽은다리
37.372221,126.943429,금정
37.548034,127.015872,금호
37.537801,127.140004,길동
37.603407,127.025053,길음
37.562434,126.801058,김포공항
37.531768,126.846683,까치산
37.506207,126.810939,까치울
37.47693,126.963693,낙성대
37.486056,126.887249,남구로
37.485013,127.016189,남부터미널
37.484596,126.971251,남성
37.541021,126.9713,남영
37.540894,126.971195,남영
37.463873,126.989134,남태령
37.451535,127.159816,남한산성입구
37.487618,126.993513,내방
37.514219,126.942454,노량진
37.655128,127.061368,노원
37.600927,126.935756,녹번
37.534675,126.986695,녹사평
37.644799,127.051269,녹천
37.511093,127.021415,논현
37.44521,127.156866,단대오거리
37.566747,127.052704,답십리
37.670272,127.079066,당고개
37.53438,126.902281,당산
37.631626,126.811024,대곡
37.435675,127.006523,대공원
37.49297,126.895801,대림
37.513342,126.926382,대방
37.328467,126.917332,대야미
37.493514,127.079532,대청
37.494612,127.063642,대치
37.676087,126.747569,대화
37.547771,126.942069,대흥
37.490858,127.055381,도곡
37.514287,126.882768,도림천
37.679563,127.045595,도봉
37.689313,127.046222,도봉산
37.574571,126.957748,독립문
37.618456,126.933031,독바위
37.466613,126.889249,독산
37.610537,127.056431,돌곶이
37.57142,127.009745,동대문
37.565138,127.007896,동대문역사문화공원
37.559052,127.005602,동대입구
37.572627,127.016429,동묘앞
37.502971,126.979306,동작
37.527788,127.136248,둔촌동
37.576646,126.900984,디지털미디어시티
37.547184,127.047367,뚝섬
37.53154,127.066704,뚝섬유원지
37.560183,126.825448,마곡
37.652206,126.77762,마두
37.66494,127.057675,마들
37.5661,127.042973,마장
37.49499,127.152781,마천
37.539574,126.945932,마포
37.563515,126.903343,마포구청
37.556094,126.910052,망원
37.709914,127.047455,망월사
37.486947,127.046769,매봉
37.610637,127.077725,먹골
37.588579,127.087503,면목
37.560989,126.986325,명동
37.55137,127.143999,명일
37.43213,127.129087,모란
37.526065,126.864931,목동
37.517409,127.112359,몽촌토성
37.582299,126.950291,무악재
37.517933,126.89476,문래
37.485855,127.1225,문정
37.62667,127.025983,미아
37.613292,127.030053,미아사거리
37.312212,126.903524,반월
37.508178,127.011727,반포
37.558598,126.837668,발산
37.481426,126.997596,방배
37.508857,127.126133,방이
37.667503,127.044273,방학
37.577446,126.812741,방화
37.643114,126.78787,백석
37.548013,127.007055,버티고개
37.389793,126.950806,범계
37.499872,126.920428,보라매
37.585286,127.019381,보문
37.470047,127.126662,복정
37.482362,126.941892,봉천
37.617283,127.091401,봉화산
37.504631,126.763538,부천시청
37.50538,126.797337,부천종합운동장
37.508336,126.720548,부평구청
37.610469,126.929887,불광
37.580894,127.088478,사가정
37.47653,126.981685,사당
37.358101,126.933274,산본
37.457122,127.149908,산성
37.534777,126.97311,삼각지
37.506411,126.742153,삼산체육관
37.508844,127.06316,삼성
37.653083,126.895558,삼송
37.660878,127.073572,상계
37.502834,126.94791,상도
37.505781,126.753083,상동
37.302795,126.866489,상록수
37.596362,127.085032,상봉
37.547716,126.922852,상수
37.564354,127.029354,상왕십리
37.606377,127.048491,상월곡
37.556712,127.166417,상일동
37.591148,126.913629,새절
37.565773,126.966641,서대문
37.554648,126.972559,서울
37.481247,126.952739,서울대입구
37.491897,127.007917,서초
37.614805,127.065851,석계
37.505431,127.106979,석촌
37.504503,127.049008,선릉
37.451673,127.002303,선바위
37.623632,127.061835,성북
37.544581,127.055961,성수
37.592624,127.016403,성신여대입구
37.561184,126.811973,송정
37.499703,127.112183,송파
37.67785,127.055315,수락산
37.349801,126.925365,수리산
37.487371,127.10188,수서
37.638052,127.025732,수유
37.437428,127.140722,수진
37.54456,126.972106,숙대입구
37.496029,126.953822,숭실대입구
37.564718,126.977108,시청
37.554548,127.020331,신금호
37.517122,126.917169,신길
37.338212,126.765844,신길온천
37.57004,127.046481,신답
37.565972,127.01782,신당
37.487462,126.913149,신대방
37.499701,126.928276,신대방삼거리
37.508725,126.891295,신도림
37.484201,126.929715,신림
37.516334,127.020114,신사
37.575297,127.025087,신설동
37.52917,126.967894,신용산
37.601854,127.067325,신이문
37.524997,126.856191,신정
37.520074,126.852912,신정네거리
37.503048,126.77596,신중동
37.555134,126.936893,신촌
37.50008,126.90993,신풍
37.440918,127.147564,신흥
37.648627,127.034709,쌍문
37.551691,127.089761,아차산
37.557345,126.956141,아현
37.576477,126.985443,안국
37.327082,126.788532,안산
37.586272,127.029005,안암
37.55021,127.127562,암사
37.527072,127.028461,압구정
37.553736,126.95682,애오개
37.55434,127.010655,약수
37.484147,127.034631,양재
37.512398,126.865819,양천구청
37.525648,126.885778,양평
37.548014,127.074658,어린이대공원
37.527098,126.932901,여의나루
37.521624,126.924191,여의도
37.500622,127.036456,역삼
37.606021,126.922744,역촌
37.619001,126.921008,연신내
37.515504,126.907628,영등포
37.52497,126.895951,영등포구청
37.522669,126.905139,영등포시장
37.502162,127.128111,오금
37.494526,126.845365,오류동
37.524496,126.875181,오목교
37.362357,126.738714,오이도
37.540685,127.017965,옥수
37.492258,126.823388,온수
37.516078,127.130848,올림픽공원
37.561533,127.037732,왕십리
37.596073,127.063549,외대앞
37.561904,127.050899,용답
37.574028,127.038091,용두
37.573647,127.086727,용마산
37.529849,126.964561,용산
37.530168,126.964782,용산
37.548768,126.836318,우장산
37.653324,126.843041,원당
37.650658,126.872642,원흥
37.633212,127.058831,월계
37.601948,127.041518,월곡
37.569532,126.899298,월드컵경기장
37.566295,126.99191,을지로3가
37.566941,126.998079,을지로4가
37.566014,126.982618,을지로입구
37.598605,126.915577,응암
37.556733,126.946013,이대
37.522272,126.974345,이촌
37.534488,126.994302,이태원
37.401553,126.976715,인덕원
37.483681,127.08439,일원
37.51395,127.102234,잠실
37.520733,127.10379,잠실나루
37.511687,127.086162,잠실새내
37.512759,127.01122,잠원
37.504898,126.93915,장승배기
37.700109,127.053196,장암
37.478703,127.126191,장지
37.56144,127.064623,장한평
37.659477,126.773359,정발산
37.426513,126.98978,정부과천청사
37.351735,126.742989,정왕
37.578103,127.034893,제기동
37.570161,126.982923,종각
37.571607,126.991806,종로3가
37.570926,127.001849,종로5가
37.510997,127.073642,종합운동장
37.464941,126.679923,주안
37.670072,126.761334,주엽
37.644583,127.064303,중계
37.565923,127.08432,중곡
37.315941,126.838573,중앙
37.602545,127.079264,중화
37.583876,126.909645,증산
37.648048,126.913951,지축
37.653166,127.047731,창동
37.579661,127.015241,창신
37.486637,126.838713,천왕
37.538397,127.123572,천호
37.47605,126.867911,철산
37.560245,127.013828,청구
37.519365,127.05335,청담
37.580178,127.046835,청량리
37.320646,126.805913,초지
37.486263,126.981989,총신대입구(이수)
37.503663,126.787036,춘의
37.561243,126.99428,충무로
37.559973,126.963672,충정로
37.617983,127.07512,태릉입구
37.394287,126.963883,평촌
37.636352,127.06799,하계
37.514229,127.031656,학동
37.496663,127.070594,학여울
37.539631,127.001725,한강진
37.309689,126.85344,한대앞
37.588458,127.006221,한성대입구
37.555273,127.043655,한양대
37.549463,126.913739,합정
37.557322,127.029476,행당
37.582336,127.001844,혜화
37.557192,126.925381,홍대입구
37.589066,126.943736,홍제
37.541513,126.840461,화곡
37.620064,127.084689,화랑대
37.634592,126.83265,화정
37.58946,127.057583,회기
37.558514,126.978246,회현
37.539261,126.961351,효창공원앞
37.543617,127.044707,서울숲
37.527381,127.040534,압구정로데오
37.496237,127.052873,한티
37.486839,127.058856,구룡
37.489116,127.06614,개포동
37.491373,127.07272,대모산입구
37.470023,127.03842,양재시민의숲
37.447211,127.055664,청계산입구
37.580842,126.895611,수색
37.559783,126.942319,신촌
37.551881,126.935711,서강대
37.519594,126.988537,서빙고
37.52943,127.009169,한남
37.549946,127.034538,응봉
37.606596,127.107906,양원
37.612887,127.103218,신내
37.662902,127.012776,북한산우이
37.649508,127.013657,4.19민주묘지
37.641553,127.01679,가오리
37.634111,127.017492,화계
37.626916,127.018145,삼양
37.621335,127.020488,삼양사거리
37.620257,127.013567,솔샘
37.612078,127.008232,북한산보국문
37.602661,127.013474,정릉
